videoid,contentUrl,duration,page_dir,name
1024941953,https://ak.picdn.net/shutterstock/videos/1024941953/preview/stock-footage-the-sculptor-carves-a-figure-from-a-tree.mp4,PT00H00M11S,098701_098750,The sculptor carves a figure from a tree
1033017551,https://ak.picdn.net/shutterstock/videos/1033017551/preview/stock-footage-young-caucasian-female-doctor-sitting-at-table-speaking-with-a-young-male-and-a-young-female-doctor.mp4,PT00H00M09S,119801_119850,Young caucasian female doctor sitting at table speaking with a young male and a young female doctor at a meeting. healthcare workers in the coronavirus covid19 pandemic
1036696439,https://ak.picdn.net/shutterstock/videos/1036696439/preview/stock-footage-fresh-organic-red-cabbage-rotating-on-black-background-close-up.mp4,PT00H00M19S,051701_051750,Fresh organic red cabbage rotating on black background close-up.
4625675,https://ak.picdn.net/shutterstock/videos/4625675/preview/stock-footage-tufa-formation-on-scenic-mono-lake-california-at-sunrise.mp4,PT00H00M08S,015251_015300,Tufa formation on scenic mono lake california at sunrise
5267426,https://ak.picdn.net/shutterstock/videos/5267426/preview/stock-footage-the-punakha-dzong-also-known-as-pungtang-dechen-photrang-dzong-meaning-the-palace-of-great.mp4,PT00H00M16S,181551_181600,"The punakha dzong, also known as pungtang dechen photrang dzong (meaning the palace of great happiness or bliss) is the administrative center of punakha dzongkhag in punakha, bhutan."
1025333486,https://ak.picdn.net/shutterstock/videos/1025333486/preview/stock-footage-colorful-petals-spiral-shiny-petals-of-blossoms-flower-pattern-pretty-dancing-petal-vortex-from.mp4,PT00H00M15S,093701_093750,Colorful petals. spiral shiny petals of blossoms. flower pattern. pretty dancing petal. vortex from spin petals. abstract loop animation.
1032890879,https://ak.picdn.net/shutterstock/videos/1032890879/preview/stock-footage-little-girls-and-their-ballet-teacher-are-stretching-while-sitting.mp4,PT00H00M13S,080251_080300,Little girls and their ballet teacher are stretching while sitting
22500520,https://ak.picdn.net/shutterstock/videos/22500520/preview/stock-footage-the-educational-process-in-modern-universities-students-are-sitting-at-the-tables-in-groups-and.mp4,PT00H00M09S,058901_058950,The educational process in modern universities. students are sitting at the tables in groups and learn the course material with notebook screens. large and spacious classroom.
1016904784,https://ak.picdn.net/shutterstock/videos/1016904784/preview/stock-footage-geese-eating-in-slow-motion.mp4,PT00H00M29S,189651_189700,Geese eating in slow motion
14185892,https://ak.picdn.net/shutterstock/videos/14185892/preview/stock-footage-young-couple-pointing-away-in-slow-motion.mp4,PT00H00M16S,003251_003300,Young couple pointing away in slow motion
3092362,https://ak.picdn.net/shutterstock/videos/3092362/preview/stock-footage-water-meter-gauge.mp4,PT00H00M14S,064651_064700,Water meter gauge
1007301187,https://ak.picdn.net/shutterstock/videos/1007301187/preview/stock-footage-caucasian-girl-with-a-backpack-and-a-laptop-sits-at-a-table-in-a-cafe-opens-a-laptop-drinks.mp4,PT00H00M26S,049501_049550,"Caucasian girl with a backpack and a laptop, sits at a table in a cafe, opens a laptop, drinks coffee, a freelancer works in a cafe, 4k."
1034692241,https://ak.picdn.net/shutterstock/videos/1034692241/preview/stock-footage-smartphone-disassembling-in-repair-shop-vacuum-separation-machine-separating-glass-from-display.mp4,PT00H00M19S,075401_075450,Smartphone disassembling in repair shop. vacuum separation machine. separating glass from display. mobile phone maintenance service
16655452,https://ak.picdn.net/shutterstock/videos/16655452/preview/stock-footage-silhouette-of-man-talking-to-women-on-rooftop-at-sunset-light-business-people-background.mp4,PT00H00M19S,037951_038000,Silhouette of man talking to women on rooftop at sunset light. business people background
1037975987,https://ak.picdn.net/shutterstock/videos/1037975987/preview/stock-footage-joyful-adult-brunette-woman-is-stroking-her-cat-holding-on-hands-standing-in-room-with-white-wall.mp4,PT00H00M30S,198101_198150,"Joyful adult brunette woman is stroking her cat, holding on hands, standing in room with white wall"
1059035090,https://ak.picdn.net/shutterstock/videos/1059035090/preview/stock-footage-light-leaks-effect-background-lens-light-leaks-light-leaks-with-film-grain.mp4,PT00H00M12S,084551_084600,"Light leaks effect background, lens light leaks, light leaks with film grain"
1007911546,https://ak.picdn.net/shutterstock/videos/1007911546/preview/stock-footage-flags-of-spain-and-germany-at-international-meeting-or-negotiations-press-conference.mp4,PT00H00M05S,075201_075250,Flags of spain and germany at international meeting or negotiations press conference
31371601,https://ak.picdn.net/shutterstock/videos/31371601/preview/stock-footage-christmas-celebration-and-holidays-concept-happy-team-in-santa-hats-with-non-alcoholic-sparkling.mp4,PT00H00M14S,081351_081400,"Christmas, celebration and holidays concept - happy team in santa hats with non-alcoholic sparkling wine dancing at corporate office party"
1011713582,https://ak.picdn.net/shutterstock/videos/1011713582/preview/stock-footage-warning-security-breach-text-on-screen-firewall-offline-system-down-screen-text-with-warning.mp4,PT00H00M05S,181301_181350,"Warning, security breach text on screen, firewall offline, system down. screen text with warning message"
1300261,https://ak.picdn.net/shutterstock/videos/1300261/preview/stock-footage-fishing-bobber-floating-in-the-water.mp4,PT00H00M21S,023401_023450,Fishing bobber floating in the water
19886956,https://ak.picdn.net/shutterstock/videos/19886956/preview/stock-footage-vienna-austria-april-th-plane-landing-at-vienna-international-airport.mp4,PT00H00M14S,002151_002200,"Vienna, austria  april 30th 2016:  plane landing at vienna international airport."
1053012557,https://ak.picdn.net/shutterstock/videos/1053012557/preview/stock-footage-decorative-roses-transparent-balloons-garlands-of-light-bulbs-luxury-party-decoration-in-pink-style.mp4,PT00H00M20S,118901_118950,Decorative roses transparent balloons garlands of light bulbs luxury party decoration in pink style
1032735503,https://ak.picdn.net/shutterstock/videos/1032735503/preview/stock-footage-portrait-of-happy-handsome-bearded-man-in-blue-checkered-shirt-standing-pointing-and-showing-side.mp4,PT00H00M08S,015801_015850,"Portrait of happy handsome bearded man in blue checkered shirt standing, pointing and showing side view copyspace, looking with toothy smile. indoor studio shot isolated on white wall background."
21213301,https://ak.picdn.net/shutterstock/videos/21213301/preview/stock-footage-christmas-card-child-s-drawing-style-loopable-k-x.mp4,PT00H00M05S,144651_144700,Christmas card child's drawing style. loopable. 4k (4096x2304)
17185789,https://ak.picdn.net/shutterstock/videos/17185789/preview/stock-footage-beautiful-sunset-or-sunrise-shot-of-a-male-pronghorn-antelope-antilocapra-americana-buck-with.mp4,PT00H00M16S,145201_145250,"Beautiful sunset or sunrise shot of a male pronghorn antelope (antilocapra americana) buck with antlers. great for outdoor, hunting, nature, wildlife video: tie siding, wyoming - september, 2015"
9508235,https://ak.picdn.net/shutterstock/videos/9508235/preview/stock-footage-video-shows-the-calendar-july-with-marks-holiday-dates.mp4,PT00H00M37S,054151_054200,Video shows the calendar july 2015 with marks holiday dates
25170911,https://ak.picdn.net/shutterstock/videos/25170911/preview/stock-footage-boss-comes-and-greet-colleagues-in-meeting-room.mp4,PT00H00M10S,122651_122700,Boss comes and greet colleagues in meeting room
1037318441,https://ak.picdn.net/shutterstock/videos/1037318441/preview/stock-footage-aerial-view-on-the-township-surrounded-river-with-blue-water-beautiful-houses-summer-season.mp4,PT00H00M31S,043251_043300,Aerial view on the township surrounded river with blue water beautiful houses summer season
10453859,https://ak.picdn.net/shutterstock/videos/10453859/preview/stock-footage-senior-woman-chooses-new-glasses.mp4,PT00H00M14S,048801_048850,Senior woman chooses new glasses
18324286,https://ak.picdn.net/shutterstock/videos/18324286/preview/stock-footage-crotalaria-weeds-are-beneficial-to-the-soil.mp4,PT00H00M30S,063701_063750,Crotalaria weeds are beneficial to the soil.
1045690579,https://ak.picdn.net/shutterstock/videos/1045690579/preview/stock-footage-old-man-outside-of-town-hall-gives-great-and-animated-speech-to-a-crowd.mp4,PT00H00M29S,101651_101700,Old man outside of town hall gives great and animated speech to a crowd
1041574633,https://ak.picdn.net/shutterstock/videos/1041574633/preview/stock-footage-toronto-ontario-canada-november-flashing-red-and-blue-police-car-lights-at-toronto-murder.mp4,PT00H00M14S,147051_147100,"Toronto, ontario, canada november 2019 flashing red and blue police car lights at toronto murder crime scene"
304045,https://ak.picdn.net/shutterstock/videos/304045/preview/stock-footage-close-up-of-a-crane-shot-over-plates-of-christmas-cookies.mp4,PT00H00M10S,114601_114650,Close-up of a crane shot over plates of christmas cookies.
10358000,https://ak.picdn.net/shutterstock/videos/10358000/preview/stock-footage-odawara-beach-on-cloudy-day-timelapse-video-kangawa-japan.mp4,PT00H00M37S,194701_194750,"Odawara beach on cloudy day, timelapse video, kangawa, japan"
1024535513,https://ak.picdn.net/shutterstock/videos/1024535513/preview/stock-footage-front-view-of-asian-businessman-using-digital-tablet-in-office-businessman-holding-mobile-phone.mp4,PT00H00M08S,197551_197600,Front view of asian businessman using digital tablet in office. businessman holding mobile phone.
22193224,https://ak.picdn.net/shutterstock/videos/22193224/preview/stock-footage-a-baker-kneads-the-bread-that-will-be-cooked-in-a-traditional-oven.mp4,PT00H00M13S,186751_186800,A baker kneads the bread that will be cooked in a traditional oven
6597368,https://ak.picdn.net/shutterstock/videos/6597368/preview/stock-footage-arizona-circa-border-patrol-agent-in-camouflage-stands-on-top-of-a-mountain-looking-at-the.mp4,PT00H00M13S,114751_114800,"Arizona, circa 2011, border patrol agent in camouflage, stands on top of a mountain looking at the landscape while holding an assault rifle in arizona, circa 2011."
8737438,https://ak.picdn.net/shutterstock/videos/8737438/preview/stock-footage--k-blizzard-falling-rain-and-snowflakes-matte-wide-angle-uhd-real-stock-video-footage-use-in.mp4,PT00H00M14S,170701_170750,"4k blizzard falling rain and snowflakes, matte, wide angle, uhd real stock video footage, use in other footage with overlay alpha matte"
23191906,https://ak.picdn.net/shutterstock/videos/23191906/preview/stock-footage-night-shot-of-a-pool-florida.mp4,PT00H00M40S,050201_050250,"Night shot of a pool, florida."
1023845020,https://ak.picdn.net/shutterstock/videos/1023845020/preview/stock-footage-painting-products-in-the-shop.mp4,PT00H00M10S,094951_095000,Painting products in the shop
23963215,https://ak.picdn.net/shutterstock/videos/23963215/preview/stock-footage-a-young-handsome-man-sits-at-a-table-in-a-restaurant-drinks-wine-and-smiles-at-the-camera.mp4,PT00H00M23S,035001_035050,"A young, handsome man sits at a table in a restaurant, drinks wine and smiles at the camera"
1041564433,https://ak.picdn.net/shutterstock/videos/1041564433/preview/stock-footage-amaranth-falling-into-a-breakfast-bowl-preparing-a-vegan-breakfast-with-oats-fruit-omega.mp4,PT00H00M07S,056351_056400,"Amaranth falling into a breakfast bowl - preparing a vegan breakfast with oats, fruit, omega-3, amaranth, raisins almonds and oat milk"
1038770546,https://ak.picdn.net/shutterstock/videos/1038770546/preview/stock-footage-cargo-train-cars-going-over-a-bridge-on-the-new-river-in-west-virginia.mp4,PT00H00M20S,085301_085350,Cargo train cars going over a bridge on the new river in west virginia.
1056959858,https://ak.picdn.net/shutterstock/videos/1056959858/preview/stock-footage-young-man-washing-body-under-shower-in-bathroom.mp4,PT00H00M15S,109051_109100,Young man washing body under shower in bathroom
1020365626,https://ak.picdn.net/shutterstock/videos/1020365626/preview/stock-footage-animation-of-continuous-line-drawing-of-hand-testing-moisturizing-skin-cream.mp4,PT00H00M05S,185201_185250,Animation of continuous line drawing of hand testing moisturizing skin cream
7909450,https://ak.picdn.net/shutterstock/videos/7909450/preview/stock-footage-girl-sitting-on-a-swing-and-hugging-the-books-and-looking-at-the-camera.mp4,PT00H00M10S,175001_175050,Girl sitting on a swing and hugging the books and looking at the camera
1041280477,https://ak.picdn.net/shutterstock/videos/1041280477/preview/stock-footage-aerial-view-of-oil-refinery-or-chemical-factory-and-power-plant-with-many-storage-tanks-and.mp4,PT00H00M13S,148701_148750,Aerial view of oil refinery or chemical factory and power plant with many storage tanks and pipelines. shot with drone.
1035464894,https://ak.picdn.net/shutterstock/videos/1035464894/preview/stock-footage-latrabjarg-iceland-circa-nice-closeup-of-a-cute-puffin-posing-on-the-coast-of-iceland.mp4,PT00H00M17S,079501_079550,"Latrabjarg, iceland - circa 2018 - nice closeup of a cute puffin posing on the coast of iceland near latrabjarg."
4398716,https://ak.picdn.net/shutterstock/videos/4398716/preview/stock-footage-full-moon-and-reflection-shimmers-over-remote-beach-and-crashing-waves-far-north-queensland.mp4,PT00H00M41S,095651_095700,"Full moon and reflection shimmers over remote beach and crashing waves, far north queensland, australia"
1016790139,https://ak.picdn.net/shutterstock/videos/1016790139/preview/stock-footage-woman-with-headphones.mp4,PT00H00M14S,064451_064500,Woman with headphones
1014447263,https://ak.picdn.net/shutterstock/videos/1014447263/preview/stock-footage-aerial-view-of-a-wheat-field-in-golden-sunlight-flying-towards-the-sun.mp4,PT00H00M20S,125301_125350,Aerial view of a wheat field in golden sunlight - flying towards the sun
1055178959,https://ak.picdn.net/shutterstock/videos/1055178959/preview/stock-footage-amsterdam-the-netherlands-july-easyjet-airbus-a-g-ezeb-landing-on-runway-r.mp4,PT00H00M28S,092401_092450,"Amsterdam, the netherlands - july 26, 2017: easyjet airbus a319 g-ezeb, landing on runway 18r polderbaan. shiphol airport, amsterdam, holland"
33665770,https://ak.picdn.net/shutterstock/videos/33665770/preview/stock-footage-decorative-lamps-with-spiderweb-hang-on-a-porch-of-a-wooden-house.mp4,PT00H00M17S,133051_133100,Decorative lamps with spiderweb hang on a porch of a wooden house.
1013140364,https://ak.picdn.net/shutterstock/videos/1013140364/preview/stock-footage-fancy-core-effects-of-a-fantasy-world-through-a-dream-as-an-abstracted-background.mp4,PT00H00M10S,080101_080150,Fancy core effects of a fantasy world through a dream as an abstracted background
1015709308,https://ak.picdn.net/shutterstock/videos/1015709308/preview/stock-footage-sweet-children-boys-applying-leaves-using-glue-while-doing-arts-and-crafts-in-school-autumn-time.mp4,PT00H00M14S,198251_198300,"Sweet children, boys, applying leaves using glue while doing arts and crafts in school, autumn time"
1008447424,https://ak.picdn.net/shutterstock/videos/1008447424/preview/stock-footage-unrecognizable-woman-paints-easter-eggs-with-a-brush-on-the-table-is-a-glass-of-water-and-a-bowl.mp4,PT00H00M15S,171451_171500,Unrecognizable woman paints easter eggs with a brush. on the table is a glass of water and a bowl of eggs. preparing for the holidays.
34291333,https://ak.picdn.net/shutterstock/videos/34291333/preview/stock-footage-pan-view-scientist-looking-surprised-thru-a-microscope-microbiology-activity.mp4,PT00H00M20S,069651_069700,Pan view scientist looking surprised thru a microscope microbiology activity
28183141,https://ak.picdn.net/shutterstock/videos/28183141/preview/stock-footage-gdansk-center-top-view-aerial.mp4,PT00H00M19S,077201_077250,"Gdansk, center, top view, aerial"
1033684271,https://ak.picdn.net/shutterstock/videos/1033684271/preview/stock-footage-oolong-tea-plantation-in-alishan-mountains-area-taiwan-visited-by-caucasian-female-foreign.mp4,PT00H00M30S,050001_050050,"Oolong tea plantation in alishan mountains area, taiwan, visited by caucasian female foreign tourist walking along well-built road and bridges with good infrastructure. aerial view"
1009106051,https://ak.picdn.net/shutterstock/videos/1009106051/preview/stock-footage-man-with-a-sports-figure-doing-exercise-on-simulator-in-the-gym.mp4,PT00H00M12S,024351_024400,Man with a sports figure doing exercise on simulator in the gym
1029593447,https://ak.picdn.net/shutterstock/videos/1029593447/preview/stock-footage-several-old-classic-cars-in-the-garage.mp4,PT00H00M09S,181501_181550,Several old classic cars in the garage.
1029294626,https://ak.picdn.net/shutterstock/videos/1029294626/preview/stock-footage-attractive-girl-model-posing-smiling-in-gray-dress-slow-motion.mp4,PT00H00M37S,099851_099900,Attractive girl model posing smiling in gray dress.slow motion
1026585200,https://ak.picdn.net/shutterstock/videos/1026585200/preview/stock-footage-view-from-the-height-on-rural-landscape-green-field-and-picturesque-clouds-in-the-sky-aerial.mp4,PT00H00M10S,006351_006400,View from the height on rural landscape: green field and picturesque clouds in the sky. aerial hyper lapse
1020316261,https://ak.picdn.net/shutterstock/videos/1020316261/preview/stock-footage-girl-sitting-on-floor-and-using-digital-tablet-computer-in-home-indoors-young-woman-making-notes.mp4,PT00H00M17S,186101_186150,Girl sitting on floor and using digital tablet computer in home indoors. young woman making notes online. freelance female model working out of office. top view 4k slow motion footage
9539708,https://ak.picdn.net/shutterstock/videos/9539708/preview/stock-footage-a-blue-medium-sized-fish-swimming-on-the-water-this-blue-fish-is-one-of-the-marine-life-found-in.mp4,PT00H00M05S,182551_182600,A blue medium sized fish swimming on the water. this blue fish is one of the marine life found in underwater
1027605629,https://ak.picdn.net/shutterstock/videos/1027605629/preview/stock-footage-hand-drawing-art-process.mp4,PT00H00M22S,087351_087400,Hand drawing art process
6015221,https://ak.picdn.net/shutterstock/videos/6015221/preview/stock-footage-castle-above-the-clouds-animation-of-castle-in-the-clouds-with-birds-flying-around.mp4,PT00H00M24S,122951_123000,Castle above the clouds. animation of castle in the clouds with birds flying around.
1023117193,https://ak.picdn.net/shutterstock/videos/1023117193/preview/stock-footage-technology-screen-motion-hud-with-rolling-circles-for-futuristic-technology-or-scifi-projects.mp4,PT00H00M14S,117001_117050,Technology screen. motion hud with rolling circles for futuristic technology or scifi projects. spinning user interface element with green screen
1038305858,https://ak.picdn.net/shutterstock/videos/1038305858/preview/stock-footage-abstract-color-moving-background-close-up.mp4,PT00H00M14S,171201_171250,Abstract color moving background close up
1027763210,https://ak.picdn.net/shutterstock/videos/1027763210/preview/stock-footage-grey-server-data-web-hosting-line-icon-on-white-background-k-video-motion-graphic-animation.mp4,PT00H00M10S,183001_183050,"Grey server, data, web hosting line icon on white background. 4k video motion graphic animation"
33005023,https://ak.picdn.net/shutterstock/videos/33005023/preview/stock-footage-businesspeople-compare-their-project-on-a-tablet-and-outside.mp4,PT00H00M15S,196551_196600,Businesspeople compare their project on a tablet and outside.
1040987159,https://ak.picdn.net/shutterstock/videos/1040987159/preview/stock-footage-blue-forming-clean-sky-in-summer-white-fluffy-puffy-cloudscape-in-horizon-collage-footage-fhd.mp4,PT00H00M15S,094901_094950,"Blue forming clean sky in summer, white fluffy, puffy cloudscape in horizon. collage footage. #fhd."
1025285636,https://ak.picdn.net/shutterstock/videos/1025285636/preview/stock-footage-beautiful-blond-woman-splashing-in-a-pool-at-night-slow-motion.mp4,PT00H00M23S,146301_146350,Beautiful blond woman splashing in a pool at night - slow motion.
31843399,https://ak.picdn.net/shutterstock/videos/31843399/preview/stock-footage-good-old-friends-drinking-beer-in-a-pub.mp4,PT00H00M06S,142001_142050,Good old friends drinking beer in a pub
1037342765,https://ak.picdn.net/shutterstock/videos/1037342765/preview/stock-footage-the-lioness-looking-close-up.mp4,PT00H00M15S,148101_148150,"The lioness looking, close up"
32758201,https://ak.picdn.net/shutterstock/videos/32758201/preview/stock-footage-couture-meter-close-up.mp4,PT00H00M15S,051401_051450,Couture meter close-up 
1021787752,https://ak.picdn.net/shutterstock/videos/1021787752/preview/stock-footage-hong-kong-may-night-aerial-view-on-the-island-city-centre-downtown-victoria-bay-k.mp4,PT00H00M19S,014101_014150,"Hong kong - may, 2018: night aerial view on the island city centre downtown, victoria bay 4k"
1057876816,https://ak.picdn.net/shutterstock/videos/1057876816/preview/stock-footage--k-video-of-real-paddy-for-agricultural.mp4,PT00H00M10S,117851_117900,4k video of real paddy for agricultural
1020583111,https://ak.picdn.net/shutterstock/videos/1020583111/preview/stock-footage-pills-medication-closeup-blisters-with-white-pills-slowly-fall-on-a-napkin-biologically-active.mp4,PT00H00M06S,186851_186900,Pills. medication closeup. blisters with white pills slowly fall on a napkin. biologically active additives and vitamins. close-up. slow motion.
33392665,https://ak.picdn.net/shutterstock/videos/33392665/preview/stock-footage-yellow-lights-hanging-on-the-building-on-the-side-of-the-canal-with-the-gondolas-docking-and.mp4,PT00H00M08S,137451_137500,Yellow lights hanging on the building on the side of the canal with the gondolas docking and waiting for passengers in venice italy
1022183875,https://ak.picdn.net/shutterstock/videos/1022183875/preview/stock-footage-winter-outdoor-stadium-a-tower-with-spotlights-stadium-arena-lighting-aerial-photography-from-a.mp4,PT00H00M15S,006151_006200,"Winter outdoor stadium, a tower with spotlights, stadium arena lighting, aerial photography from a quadrocopter"
5638277,https://ak.picdn.net/shutterstock/videos/5638277/preview/stock-footage-washing-dishes-in-the-sink.mp4,PT00H00M14S,115351_115400,Washing dishes in the sink
18063238,https://ak.picdn.net/shutterstock/videos/18063238/preview/stock-footage-pleased-pilot-transmitting-information-to-passengers-by-radio-set-airplane.mp4,PT00H00M28S,081251_081300,"Pleased pilot transmitting information to passengers by radio set, airplane"
26428472,https://ak.picdn.net/shutterstock/videos/26428472/preview/stock-footage-military-helicopter.mp4,PT00H00M12S,190001_190050,Military helicopter
2594294,https://ak.picdn.net/shutterstock/videos/2594294/preview/stock-footage-couple-resting-in-a-park.mp4,PT00H00M11S,189401_189450,Couple resting in a park
21869383,https://ak.picdn.net/shutterstock/videos/21869383/preview/stock-footage-family-playing-by-throwing-snowballs-in-the-winter-fps.mp4,PT00H00M13S,039201_039250,Family playing by throwing snowballs in the winter 96fps
25052954,https://ak.picdn.net/shutterstock/videos/25052954/preview/stock-footage-futuristic-digital-processing-of-biometric-fingerprint-scanner-concept-of-surveillance-and.mp4,PT00H00M14S,075551_075600,Futuristic digital processing of biometric fingerprint scanner. concept of surveillance and security scanning of digital programs and fingerprint biometrics. cyber futuristic applications.	
1044676309,https://ak.picdn.net/shutterstock/videos/1044676309/preview/stock-footage-kanazawa-ishikawa-japan-dec-higashi-chayagai-or-higashi-teahouse-street-is-lined-with.mp4,PT00H00M11S,194501_194550,"Kanazawa, ishikawa,japan dec 24 2019: higashi chayagai or higashi teahouse street, is lined with shops and teahouses that sell tea products. classic japanese houses where once the samurai lived"
1046699806,https://ak.picdn.net/shutterstock/videos/1046699806/preview/stock-footage-italy-milan-april-city-sightseeing-red-bus-and-open-tour-milan-for-tourist-that-visiting.mp4,PT00H00M17S,087101_087150,"Italy - milan april 11,2108 city sightseeing red bus and open tour milan  for tourist that visiting the downtown"
1266130,https://ak.picdn.net/shutterstock/videos/1266130/preview/stock-footage-quadriga-at-the-brandenburg-gate.mp4,PT00H00M09S,024451_024500,Quadriga at the brandenburg gate
5866253,https://ak.picdn.net/shutterstock/videos/5866253/preview/stock-footage-arabian-man-on-the-beach-arab-man-walks-along-the-sea.mp4,PT00H00M19S,191001_191050,"Arabian man,on the beach.arab man walks along the sea"
1055219372,https://ak.picdn.net/shutterstock/videos/1055219372/preview/stock-footage-close-up-view-of-female-gardener-working-in-garden-watering-bed-with-planted-seeds-take-care-of.mp4,PT00H00M09S,022251_022300,"Close up view of female gardener working in garden, watering bed with planted seeds. take care of garden. planting, growing vegetables. agriculture, farming, organic farm products concept"
23715664,https://ak.picdn.net/shutterstock/videos/23715664/preview/stock-footage-aluminium-foundry-furnace-loaded-with-metal-red-hot-flames-with-glowing-liquid-melting.mp4,PT00H00M09S,176151_176200,Aluminium foundry furnace loaded with metal. red hot flames with glowing liquid melting
10713671,https://ak.picdn.net/shutterstock/videos/10713671/preview/stock-footage-amsterdam-may-bicycles-parked-in-row-on-amsterdam-that-is-one-of-the-most-eco-friendly-cities.mp4,PT00H00M17S,133651_133700,"Amsterdam - may 04: bicycles parked in row on amsterdam that is one of the most eco-friendly cities in the world. located in the old centre area, st nicholas is the city's major catholic church.4k"
1039889123,https://ak.picdn.net/shutterstock/videos/1039889123/preview/stock-footage-video-of-a-waterfall-in-a-park-on-an-autumn-day.mp4,PT00H00M34S,030801_030850,Video of a waterfall in a park on an autumn day.
1017647212,https://ak.picdn.net/shutterstock/videos/1017647212/preview/stock-footage-snowstorm-on-buildings-time-lapse.mp4,PT00H00M17S,043501_043550,Snowstorm on buildings time lapse.
1027370561,https://ak.picdn.net/shutterstock/videos/1027370561/preview/stock-footage-wine-red-wine-pouring-in-wine-glass-over-dark-background.mp4,PT00H00M06S,132951_133000,Wine. red wine pouring in wine glass over dark background.
1049189224,https://ak.picdn.net/shutterstock/videos/1049189224/preview/stock-footage-indiana-day-at-the-beach.mp4,PT00H00M05S,079651_079700,Indiana-1959: day at the beach
1036115969,https://ak.picdn.net/shutterstock/videos/1036115969/preview/stock-footage-slow-motion-shot-of-man-sculpting-statue-with-semiprecious-stone-close-up-of-slicing-onix-rock-to.mp4,PT00H00M32S,143601_143650,"Slow motion shot of man sculpting statue with semiprecious stone. close up of slicing onix rock to creat horse with cutting disc and water. handcraft stone decoration. la toma, san luis, argentina"
1015769758,https://ak.picdn.net/shutterstock/videos/1015769758/preview/stock-footage-blood-donor-at-a-blood-donation-center-with-a-bouncy-ball-holding-in-a-right-hand.mp4,PT00H00M21S,082051_082100,Blood donor at a blood donation center with a bouncy ball holding in a right hand.
1027553408,https://ak.picdn.net/shutterstock/videos/1027553408/preview/stock-footage-laser-cutting-mirror-the-close-up-the-carving-on-the-mirror-using-the-laser-system-of-patterns.mp4,PT00H00M33S,059651_059700,"Laser cutting mirror, the close-up. the carving on the mirror using the laser system of patterns and ornament."
1019489968,https://ak.picdn.net/shutterstock/videos/1019489968/preview/stock-footage-a-female-runs-in-a-forrest-road.mp4,PT00H00M32S,104551_104600,A female runs in a forrest road
1049653039,https://ak.picdn.net/shutterstock/videos/1049653039/preview/stock-footage-roebuck-and-roe-deer-in-the-forest-in-the-early-spring.mp4,PT00H00M29S,109801_109850,Roebuck and roe deer in the forest in the early spring
1033870697,https://ak.picdn.net/shutterstock/videos/1033870697/preview/stock-footage-turnov-czech-republic-june-aerial-drone-view-of-gothic-castle-in-national-park-cesky-raj.mp4,PT00H00M15S,058651_058700,"Turnov, czech republic - june, 2019: aerial drone view of gothic castle in national park cesky raj near prague. european landmarks from above."
1269691,https://ak.picdn.net/shutterstock/videos/1269691/preview/stock-footage-the-ruins-in-the-mountains-in-the-north-caucasus.mp4,PT00H00M10S,058251_058300,The ruins in the mountains in the north caucasus
1013036072,https://ak.picdn.net/shutterstock/videos/1013036072/preview/stock-footage-a-winding-path-in-a-beautiful-green-formal-garden-park-with-flowers-and-trees-relax-and-take-a.mp4,PT00H00M17S,184851_184900,A winding path in a beautiful green formal garden. park with flowers and trees. relax and take a walk in nature and fresh air. the camera moves along the track
2144555,https://ak.picdn.net/shutterstock/videos/2144555/preview/stock-footage-woman-riding-on-hore-at-beach.mp4,PT00H00M17S,043701_043750,Woman riding on hore at beach
1023578890,https://ak.picdn.net/shutterstock/videos/1023578890/preview/stock-footage-spray-foam-on-interior-of-metal-building.mp4,PT00H00M29S,184751_184800,Spray foam on interior of metal building
1060414951,https://ak.picdn.net/shutterstock/videos/1060414951/preview/stock-footage-young-shy-blonde-woman-walks-on-the-leafs-around-a-tree-in-autumn-slow-motion.mp4,PT00H00M13S,170951_171000,Young shy blonde woman walks on the leafs around a tree in autumn. slow motion
26648308,https://ak.picdn.net/shutterstock/videos/26648308/preview/stock-footage-amazed-by-surprise-man-sitting-in-office.mp4,PT00H00M11S,176251_176300,Amazed by surprise man sitting in office
1050540733,https://ak.picdn.net/shutterstock/videos/1050540733/preview/stock-footage-atlanta-aerial-v-flying-over-druid-hills-golf-course-in-reverse-looking-at-skyscraper-skyline.mp4,PT00H00M13S,128501_128550,Atlanta aerial v566 flying over druid hills golf course in reverse looking at skyscraper skyline with sunset - october 2019
12894206,https://ak.picdn.net/shutterstock/videos/12894206/preview/stock-footage-smart-phone-held-by-hands-close-up-tracking-motion-horizontal-tile-floor-background-shot-in-k.mp4,PT00H00M20S,179851_179900,Smart phone held by hands.. close up. tracking motion. horizontal. tile floor background.shot in 4k  blackmagic design production camera  
20684692,https://ak.picdn.net/shutterstock/videos/20684692/preview/stock-footage-jewish-hasidic-music-band-playing-uman-ukraine.mp4,PT00H00M12S,086101_086150,Jewish hasidic music band playing - uman-ukraine 15/09/15
1049286520,https://ak.picdn.net/shutterstock/videos/1049286520/preview/stock-footage-middle-aged-brunette-woman-is-looking-at-camera-standing-in-spring-garden-in-windy-weather.mp4,PT00H00M16S,060951_061000,"Middle-aged brunette woman is looking at camera, standing in spring garden in windy weather"
